ano,filiados,mes,sigla
2000,73,12,PV
2000,34,12,PSDC
2000,960,12,PMDB
2000,270,12,PRTB
2000,436,12,PPS
2000,3,12,PRB
2000,21,12,PHS
2000,161,12,PSB
2000,4,12,PCB
2000,245,12,PR
2000,55,12,PSL
2000,5,12,PT DO B
2000,3,12,PTC
2000,146,12,PC DO B
2000,26,12,PSC
2000,4,12,PRP
2000,198,12,PDT
2000,95,12,PTN
2000,1456,12,PT
2000,403,12,PTB
2000,587,12,PSDB
2000,5,9,PCO
2000,940,9,DEM
2000,28,9,PMN
2000,852,9,PP
2000,47,9,PSTU
2000,391,9,PV
2000,128,9,PSDC
2000,1484,9,PMDB
2000,38,9,PRTB
2000,1563,9,PPS
2000,3,9,PRB
2000,54,9,PHS
2000,233,9,PSB
2000,12,9,PCB
2000,231,9,PR
2000,173,9,PSL
2000,31,9,PT DO B
2000,48,9,PTC
2000,265,9,PC DO B
2000,88,9,PSC
2000,46,9,PRP
2000,727,9,PDT
2000,71,9,PTN
2000,2659,9,PT
2000,706,9,PTB
2000,800,9,PSDB
1984,3,5,DEM
1984,1,5,PMN
1984,3,5,PR
1984,622,5,PMDB
1984,2,5,PSC
1984,2,5,PTC
1984,2,5,PC DO B
1984,1,5,PTN
1984,2,5,PRP
1984,919,5,PDT
1984,44,5,PP
1984,319,5,PT
1984,3,5,PPS
1984,471,5,PTB
1984,1,5,SD
1984,1,5,PSDB
1984,7,11,DEM
1984,1,11,PMN
1984,147,11,PR
1984,1,11,PV
1984,968,11,PMDB
1984,1,11,PTC
1984,3,11,PC DO B
1984,9055,11,PDT
1984,30,11,PP
1984,548,11,PT
1984,1214,11,PTB
1984,2,11,PSDB
1984,1,8,PSB
1984,6,8,DEM
1984,1,8,PMN
1984,5,8,PR
1984,470,8,PTB
1984,1052,8,PMDB
1984,2,8,PTC
1984,4,8,PC DO B
1984,1,8,PRP
1984,3734,8,PDT
1984,53,8,PP
1984,392,8,PT
1984,2,8,PPS
1984,1,8,PRB
1984,2,8,PSDB
1984,759,3,PT
1984,3,3,PSB
1984,644,3,PDT
1984,4,3,DEM
1984,111,3,PP
1984,2,3,PC DO B
1984,2,3,PPS
1984,310,3,PTB
1984,602,3,PMDB
1984,1,3,PR
1984,12,3,PSDB
1984,13,10,PR
1984,6135,10,PDT
1984,9,10,DEM
1984,4,10,PMN
1984,55,10,PP
1984,284,10,PT
1984,1007,10,PTB
1984,3,10,PSDB
1984,1138,10,PMDB
1984,2,10,PTC
1984,1008,6,PDT
1984,2,6,PR
1984,1,6,PSL
1984,1,6,PSTU
1984,3039,6,PMDB
1984,3,6,PTC
1984,5,6,PC DO B
1984,3,6,PSC
1984,1,6,PRP
1984,4,6,DEM
1984,40,6,PP
1984,258,6,PT
1984,3,6,PPS
1984,639,6,PTB
1984,2,6,PSDB
1984,3,4,PSB
1984,8,4,DEM
1984,1,4,PMN
1984,2,4,PR
1984,3,4,PV
1984,587,4,PMDB
1984,2,4,PTC
1984,1,4,PC DO B
1984,1,4,PSC
1984,700,4,PDT
1984,77,4,PP
1984,269,4,PT
1984,3,4,PPS
1984,579,4,PTB
1984,5,4,PSDB
1984,2,7,PSB
1984,6,7,DEM
1984,2,7,PTC
1984,3,7,PR
1984,460,7,PMDB
1984,2,7,PC DO B
1984,180,7,PT
1984,1765,7,PDT
1984,150,7,PP
1984,1,7,PSD
1984,2,7,PPS
1984,490,7,PTB
1984,1,7,PSDB
1984,3,1,PSB
1984,11,1,DEM
1984,1,1,PMN
1984,3,1,PR
1984,735,1,PMDB
1984,10,1,PC DO B
1984,357,1,PDT
1984,48,1,PP
1984,740,1,PT
1984,3,1,PPS
1984,289,1,PTB
1984,2,1,PSDB
1984,1,2,PSB
1984,5,2,DEM
1984,2,2,PMN
1984,1,2,PC DO B
1984,1,2,PV
1984,1,2,PSC
1984,506,2,PMDB
1984,1,2,PTN
1984,488,2,PDT
1984,28,2,PP
1984,840,2,PT
1984,1,2,PPS
1984,251,2,PTB
1984,23,2,PSDB
1984,2,12,PSB
1984,10,12,DEM
1984,1,12,PMN
1984,1,12,PR
1984,3,12,PSC
1984,615,12,PMDB
1984,4,12,PC DO B
1984,1,12,PTN
1984,1688,12,PDT
1984,91,12,PP
1984,237,12,PT
1984,320,12,PTB
1984,2,12,PSDB
1984,1,9,PSB
1984,8,9,DEM
1984,2,9,PMN
1984,5,9,PC DO B
1984,4,9,PRP
1984,1626,9,PMDB
1984,2,9,PTC
1984,1,9,PTN
1984,1,9,PRTB
1984,10608,9,PDT
1984,43,9,PP
1984,325,9,PT
1984,3,9,PPS
1984,1360,9,PTB
1984,6,9,PSDB
2006,861,5,DEM
2006,170,5,PMN
2006,733,5,PP
2006,4,5,PSTU
2006,682,5,PV
2006,124,5,PSDC
2006,5487,5,PMDB
2006,55,5,PRTB
2006,5,5,PSD
2006,364,5,PPS
2006,270,5,PRB
2006,101,5,PHS
2006,208,5,PSOL
2006,534,5,PSB
2006,13,5,PCB
2006,228,5,PR
2006,184,5,PSL
2006,33,5,PT DO B
2006,45,5,PTC
2006,992,5,PC DO B
2006,211,5,PSC
2006,22,5,PRP
2006,1472,5,PDT
2006,75,5,PTN
2006,3112,5,PT
2006,823,5,PTB
2006,3512,5,PSDB
2006,477,11,DEM
2006,25,11,PMN
2006,938,11,PP
2006,2,11,PSTU
2006,157,11,PV
2006,411,11,PSDC
2006,5661,11,PMDB
2006,102,11,PRTB
2006,1,11,PSD
2006,274,11,PPS
2006,207,11,PRB
2006,16,11,PHS
2006,106,11,PSOL
2006,475,11,PSB
2006,31,11,PCB
2006,119,11,PR
2006,69,11,PSL
2006,65,11,PT DO B
2006,73,11,PTC
2006,410,11,PC DO B
2006,106,11,PSC
2006,32,11,PRP
2006,979,11,PDT
2006,23,11,PTN
2006,9144,11,PT
2006,490,11,PTB
2006,3956,11,PSDB
2006,1935,8,DEM
2006,32,8,PMN
2006,1113,8,PP
2006,6,8,PSTU
2006,663,8,PV
2006,131,8,PSDC
2006,2940,8,PMDB
2006,16,8,PRTB
2006,293,8,PPS
2006,73,8,PRB
2006,40,8,PHS
2006,254,8,PSOL
2006,343,8,PSB
2006,16,8,PCB
2006,129,8,PR
2006,66,8,PSL
2006,13,8,PT DO B
2006,39,8,PTC
2006,494,8,PC DO B
2006,107,8,PSC
2006,7,8,PRP
2006,1124,8,PDT
2006,65,8,PTN
2006,3185,8,PT
2006,362,8,PTB
2006,1975,8,PSDB
2006,1563,3,DEM
2006,847,3,PMN
2006,1405,3,PP
2006,1,3,PSTU
2006,719,3,PV
2006,352,3,PSDC
2006,7403,3,PMDB
2006,120,3,PRTB
2006,1,3,PSD
2006,848,3,PPS
2006,255,3,PRB
2006,233,3,PHS
2006,260,3,PSOL
2006,721,3,PSB
2006,31,3,PCB
2006,692,3,PR
2006,157,3,PSL
2006,114,3,PT DO B
2006,131,3,PTC
2006,669,3,PC DO B
2006,442,3,PSC
2006,100,3,PRP
2006,3191,3,PDT
2006,157,3,PTN
2006,2918,3,PT
2006,1315,3,PTB
2006,4206,3,PSDB
2006,4,10,PCO
2006,1350,10,DEM
2006,57,10,PMN
2006,1569,10,PP
2006,4,10,PSTU
2006,522,10,PV
2006,69,10,PSDC
2006,7065,10,PMDB
2006,39,10,PRTB
2006,4,10,PSD
2006,396,10,PPS
2006,286,10,PRB
2006,75,10,PHS
2006,188,10,PSOL
2006,1212,10,PSB
2006,41,10,PCB
2006,416,10,PR
2006,55,10,PSL
2006,124,10,PT DO B
2006,40,10,PTC
2006,597,10,PC DO B
2006,156,10,PSC
2006,31,10,PRP
2006,1448,10,PDT
2006,83,10,PTN
2006,6080,10,PT
2006,919,10,PTB
2006,4862,10,PSDB
2006,494,6,DEM
2006,65,6,PMN
2006,1521,6,PP
2006,8,6,PSTU
2006,621,6,PV
2006,233,6,PSDC
2006,2228,6,PMDB
2006,37,6,PRTB
2006,246,6,PPS
2006,226,6,PRB
2006,52,6,PHS
2006,229,6,PSOL
2006,437,6,PSB
2006,15,6,PCB
2006,315,6,PR
2006,82,6,PSL
2006,30,6,PT DO B
2006,40,6,PTC
2006,748,6,PC DO B
2006,122,6,PSC
2006,52,6,PRP
2006,1528,6,PDT
2006,58,6,PTN
2006,3474,6,PT
2006,720,6,PTB
2006,2278,6,PSDB
2006,5,4,PCO
2006,2923,4,DEM
2006,194,4,PMN
2006,3061,4,PP
2006,47,4,PSTU
2006,1353,4,PV
2006,294,4,PSDC
2006,12222,4,PMDB
2006,197,4,PRTB
2006,1,4,PSD
2006,1120,4,PPS
2006,933,4,PRB
2006,324,4,PHS
2006,276,4,PSOL
2006,2289,4,PSB
2006,62,4,PCB
2006,1187,4,PR
2006,1453,4,PSL
2006,313,4,PT DO B
2006,240,4,PTC
2006,681,4,PC DO B
2006,908,4,PSC
2006,249,4,PRP
2006,3832,4,PDT
2006,333,4,PTN
2006,3762,4,PT
2006,2506,4,PTB
2006,5593,4,PSDB
2006,707,7,DEM
2006,83,7,PMN
2006,895,7,PP
2006,3,7,PSTU
2006,391,7,PV
2006,281,7,PSDC
2006,1952,7,PMDB
2006,16,7,PRTB
2006,1,7,PSD
2006,203,7,PPS
2006,64,7,PRB
2006,24,7,PHS
2006,156,7,PSOL
2006,440,7,PSB
2006,6,7,PCB
2006,410,7,PR
2006,14,7,PSL
2006,2,7,PT DO B
2006,6,7,PTC
2006,419,7,PC DO B
2006,93,7,PSC
2006,5,7,PRP
2006,869,7,PDT
2006,20,7,PTN
2006,3167,7,PT
2006,361,7,PTB
2006,2030,7,PSDB
2006,738,1,DEM
2006,124,1,PMN
2006,918,1,PP
2006,6,1,PSTU
2006,411,1,PV
2006,203,1,PSDC
2006,4518,1,PMDB
2006,122,1,PRTB
2006,540,1,PPS
2006,339,1,PRB
2006,137,1,PHS
2006,3873,1,PSOL
2006,665,1,PSB
2006,20,1,PCB
2006,359,1,PR
2006,253,1,PSL
2006,12,1,PT DO B
2006,69,1,PTC
2006,341,1,PC DO B
2006,270,1,PSC
2006,76,1,PRP
2006,1666,1,PDT
2006,242,1,PTN
2006,1931,1,PT
2006,733,1,PTB
2006,2485,1,PSDB
2006,1196,2,DEM
2006,94,2,PMN
2006,855,2,PP
2006,3,2,PSTU
2006,512,2,PV
2006,188,2,PSDC
2006,5001,2,PMDB
2006,79,2,PRTB
2006,796,2,PPS
2006,174,2,PRB
2006,194,2,PHS
2006,314,2,PSOL
2006,356,2,PSB
2006,7,2,PCB
2006,520,2,PR
2006,136,2,PSL
2006,56,2,PT DO B
2006,31,2,PTC
2006,366,2,PC DO B
2006,339,2,PSC
2006,85,2,PRP
2006,1244,2,PDT
2006,162,2,PTN
2006,2199,2,PT
2006,814,2,PTB
2006,2386,2,PSDB
2006,355,12,DEM
2006,26,12,PMN
2006,670,12,PP
2006,3,12,PSTU
2006,159,12,PV
2006,76,12,PSDC
2006,2173,12,PMDB
2006,50,12,PRTB
2006,1,12,PSD
2006,119,12,PPS
2006,135,12,PRB
2006,10,12,PHS
2006,116,12,PSOL
2006,407,12,PSB
2006,16,12,PCB
2006,55,12,PR
2006,65,12,PSL
2006,34,12,PT DO B
2006,20,12,PTC
2006,381,12,PC DO B
2006,28,12,PSC
2006,22,12,PRP
2006,1075,12,PDT
2006,24,12,PTN
2006,9184,12,PT
2006,420,12,PTB
2006,4687,12,PSDB
2006,2674,9,DEM
2006,49,9,PMN
2006,1019,9,PP
2006,9,9,PSTU
2006,817,9,PV
2006,95,9,PSDC
2006,3429,9,PMDB
2006,57,9,PRTB
2006,258,9,PPS
2006,142,9,PRB
2006,36,9,PHS
2006,253,9,PSOL
2006,540,9,PSB
2006,19,9,PCB
2006,198,9,PR
2006,48,9,PSL
2006,44,9,PT DO B
2006,65,9,PTC
2006,408,9,PC DO B
2006,103,9,PSC
2006,61,9,PRP
2006,1190,9,PDT
2006,67,9,PTN
2006,4150,9,PT
2006,708,9,PTB
2006,2255,9,PSDB
2005,4,5,PCO
2005,522,5,DEM
2005,108,5,PMN
2005,1291,5,PP
2005,17,5,PSTU
2005,674,5,PV
2005,219,5,PSDC
2005,1991,5,PMDB
2005,121,5,PRTB
2005,1,5,PSD
2005,651,5,PPS
2005,14,5,PRB
2005,175,5,PHS
2005,17,5,PSOL
2005,1923,5,PSB
2005,23,5,PCB
2005,471,5,PR
2005,130,5,PSL
2005,100,5,PT DO B
2005,69,5,PTC
2005,873,5,PC DO B
2005,355,5,PSC
2005,101,5,PRP
2005,1887,5,PDT
2005,158,5,PTN
2005,1874,5,PT
2005,4382,5,PTB
2005,4648,5,PSDB
2005,1901,11,DEM
2005,274,11,PMN
2005,1480,11,PP
2005,2,11,PSTU
2005,493,11,PV
2005,77,11,PSDC
2005,4513,11,PMDB
2005,44,11,PRTB
2005,1,11,PSD
2005,1129,11,PPS
2005,62,11,PRB
2005,137,11,PHS
2005,386,11,PSOL
2005,451,11,PSB
2005,11,11,PCB
2005,372,11,PR
2005,146,11,PSL
2005,98,11,PT DO B
2005,103,11,PTC
2005,444,11,PC DO B
2005,328,11,PSC
2005,254,11,PRP
2005,2688,11,PDT
2005,145,11,PTN
2005,1505,11,PT
2005,939,11,PTB
2005,2494,11,PSDB
2005,13,8,PCO
2005,1889,8,DEM
2005,190,8,PMN
2005,2418,8,PP
2005,21,8,PSTU
2005,862,8,PV
2005,412,8,PSDC
2005,26382,8,PMDB
2005,289,8,PRTB
2005,1744,8,PPS
2005,56,8,PRB
2005,209,8,PHS
2005,28,8,PSOL
2005,748,8,PSB
2005,50,8,PCB
2005,315,8,PR
2005,410,8,PSL
2005,259,8,PT DO B
2005,178,8,PTC
2005,6973,8,PC DO B
2005,518,8,PSC
2005,91,8,PRP
2005,2784,8,PDT
2005,219,8,PTN
2005,866,8,PT
2005,2092,8,PTB
2005,5619,8,PSDB
2005,25,3,PCO
2005,629,3,DEM
2005,507,3,PMN
2005,1928,3,PP
2005,1,3,PSTU
2005,369,3,PV
2005,138,3,PSDC
2005,4535,3,PMDB
2005,96,3,PRTB
2005,586,3,PPS
2005,11,3,PRB
2005,385,3,PHS
2005,7,3,PSOL
2005,919,3,PSB
2005,48,3,PCB
2005,461,3,PR
2005,95,3,PSL
2005,26,3,PT DO B
2005,16,3,PTC
2005,841,3,PC DO B
2005,207,3,PSC
2005,37,3,PRP
2005,1280,3,PDT
2005,168,3,PTN
2005,4930,3,PT
2005,1489,3,PTB
2005,6200,3,PSDB
2005,1,10,PCO
2005,2119,10,DEM
2005,594,10,PMN
2005,1963,10,PP
2005,61,10,PSTU
2005,1109,10,PV
2005,370,10,PSDC
2005,8974,10,PMDB
2005,370,10,PRTB
2005,10,10,PSD
2005,4098,10,PPS
2005,777,10,PRB
2005,485,10,PHS
2005,978,10,PSOL
2005,1300,10,PSB
2005,54,10,PCB
2005,647,10,PR
2005,394,10,PSL
2005,348,10,PT DO B
2005,185,10,PTC
2005,852,10,PC DO B
2005,1552,10,PSC
2005,509,10,PRP
2005,4527,10,PDT
2005,560,10,PTN
2005,2171,10,PT
2005,4003,10,PTB
2005,5352,10,PSDB
2005,5,6,PCO
2005,825,6,DEM
2005,192,6,PMN
2005,1021,6,PP
2005,6,6,PSTU
2005,471,6,PV
2005,115,6,PSDC
2005,2133,6,PMDB
2005,62,6,PRTB
2005,620,6,PPS
2005,8,6,PRB
2005,103,6,PHS
2005,4,6,PSOL
2005,1973,6,PSB
2005,29,6,PCB
2005,325,6,PR
2005,93,6,PSL
2005,40,6,PT DO B
2005,67,6,PTC
2005,1009,6,PC DO B
2005,292,6,PSC
2005,66,6,PRP
2005,2432,6,PDT
2005,131,6,PTN
2005,1778,6,PT
2005,2717,6,PTB
2005,3758,6,PSDB
2005,3,4,PCO
2005,1592,4,DEM
2005,211,4,PMN
2005,2450,4,PP
2005,11,4,PSTU
2005,588,4,PV
2005,359,4,PSDC
2005,9001,4,PMDB
2005,66,4,PRTB
2005,989,4,PPS
2005,2,4,PRB
2005,310,4,PHS
2005,10,4,PSOL
2005,1375,4,PSB
2005,19,4,PCB
2005,2605,4,PR
2005,254,4,PSL
2005,84,4,PT DO B
2005,73,4,PTC
2005,1049,4,PC DO B
2005,740,4,PSC
2005,84,4,PRP
2005,2497,4,PDT
2005,201,4,PTN
2005,2158,4,PT
2005,4297,4,PTB
2005,8179,4,PSDB
2005,13,7,PCO
2005,604,7,DEM
2005,106,7,PMN
2005,916,7,PP
2005,15,7,PSTU
2005,583,7,PV
2005,291,7,PSDC
2005,5089,7,PMDB
2005,48,7,PRTB
2005,809,7,PPS
2005,3,7,PRB
2005,84,7,PHS
2005,11,7,PSOL
2005,1440,7,PSB
2005,14,7,PCB
2005,158,7,PR
2005,1869,7,PSL
2005,44,7,PT DO B
2005,92,7,PTC
2005,1776,7,PC DO B
2005,872,7,PSC
2005,136,7,PRP
2005,2385,7,PDT
2005,136,7,PTN
2005,1034,7,PT
2005,1820,7,PTB
2005,2933,7,PSDB
2005,1,1,PCO
2005,218,1,DEM
2005,43,1,PMN
2005,1322,1,PP
2005,3,1,PSTU
2005,249,1,PV
2005,89,1,PSDC
2005,1499,1,PMDB
2005,43,1,PRTB
2005,282,1,PPS
2005,16,1,PRB
2005,267,1,PHS
2005,43,1,PSOL
2005,642,1,PSB
2005,56,1,PCB
2005,258,1,PR
2005,226,1,PSL
2005,11,1,PT DO B
2005,24,1,PTC
2005,363,1,PC DO B
2005,74,1,PSC
2005,28,1,PRP
2005,810,1,PDT
2005,31,1,PTN
2005,1291,1,PT
2005,565,1,PTB
2005,3862,1,PSDB
2005,5,2,PCO
2005,285,2,DEM
2005,25,2,PMN
2005,989,2,PP
2005,238,2,PV
2005,76,2,PSDC
2005,1887,2,PMDB
2005,110,2,PRTB
2005,323,2,PPS
2005,12,2,PRB
2005,121,2,PHS
2005,28,2,PSOL
2005,408,2,PSB
2005,40,2,PCB
2005,373,2,PR
2005,36,2,PSL
2005,28,2,PT DO B
2005,23,2,PTC
2005,629,2,PC DO B
2005,67,2,PSC
2005,16,2,PRP
2005,1071,2,PDT
2005,47,2,PTN
2005,1579,2,PT
2005,558,2,PTB
2005,3282,2,PSDB
2005,742,12,DEM
2005,117,12,PMN
2005,702,12,PP
2005,1,12,PSTU
2005,286,12,PV
2005,127,12,PSDC
2005,2646,12,PMDB
2005,68,12,PRTB
2005,1,12,PSD
2005,415,12,PPS
2005,301,12,PRB
2005,221,12,PHS
2005,810,12,PSOL
2005,404,12,PSB
2005,9,12,PCB
2005,141,12,PR
2005,115,12,PSL
2005,115,12,PT DO B
2005,20,12,PTC
2005,361,12,PC DO B
2005,228,12,PSC
2005,50,12,PRP
2005,1747,12,PDT
2005,133,12,PTN
2005,877,12,PT
2005,516,12,PTB
2005,1202,12,PSDB
2005,18,9,PCO
2005,5104,9,DEM
2005,1654,9,PMN
2005,3832,9,PP
2005,138,9,PSTU
2005,5269,9,PV
2005,1775,9,PSDC
2005,21783,9,PMDB
2005,1111,9,PRTB
2005,3,9,PSD
2005,7492,9,PPS
2005,1801,9,PRB
2005,1854,9,PHS
2005,4976,9,PSOL
2005,3803,9,PSB
2005,421,9,PCB
2005,2452,9,PR
2005,1528,9,PSL
2005,1282,9,PT DO B
2005,1547,9,PTC
2005,6698,9,PC DO B
2005,3062,9,PSC
2005,1013,9,PRP
2005,9559,9,PDT
2005,1689,9,PTN
2005,2565,9,PT
2005,8916,9,PTB
2005,9620,9,PSDB
1986,2404,5,DEM
1986,25,5,PMN
1986,1,5,PV
1986,1,5,PT DO B
1986,1,5,PRTB
1986,155,5,PPS
1986,3,5,PRB
1986,1,5,PSOL
1986,299,5,PSB
1986,1,5,PCB
1986,381,5,PR
1986,1,5,PSL
1986,4567,5,PMDB
1986,18,5,PTC
1986,115,5,PC DO B
1986,96,5,PSC
1986,3,5,PRP
1986,2598,5,PDT
1986,1098,5,PP
1986,1892,5,PT
1986,1082,5,PTB
1986,4,5,PSDB
1986,2,11,PSDB
1986,36,11,PSB
1986,1,11,PCB
1986,36,11,PR
1986,2,11,PSC
1986,707,11,PMDB
1986,4,11,PC DO B
1986,1,11,PTN
1986,204,11,PDT
1986,134,11,PP
1986,288,11,PT
1986,27,11,PPS
1986,259,11,PTB
1986,569,11,DEM
1986,1,8,PSOL
1986,13,8,PSB
1986,2079,8,DEM
1986,1,8,PMN
1986,116,8,PR
1986,1384,8,PMDB
1986,3,8,PTC
1986,28,8,PC DO B
1986,14,8,PSC
1986,1,8,PRP
1986,400,8,PDT
1986,1457,8,PP
1986,415,8,PT
1986,57,8,PPS
1986,426,8,PTB
1986,6,8,PSDB
1986,8,3,PSDB
1986,41,3,PSB
1986,2,3,PCB
1986,47,3,PMN
1986,66,3,PR
1986,1,3,PV
1986,1993,3,PMDB
1986,3,3,PTC
1986,14,3,PC DO B
1986,134,3,PSC
1986,2,3,PRP
1986,3400,3,PDT
1986,694,3,PP
1986,3984,3,PT
1986,86,3,PPS
1986,2576,3,PTB
1986,2566,3,DEM
1986,6,10,PSB
1986,891,10,DEM
1986,45,10,PR
1986,1,10,PV
1986,6,10,PSC
1986,1001,10,PMDB
1986,8,10,PC DO B
1986,2,10,PTN
1986,1,10,PRP
1986,380,10,PDT
1986,129,10,PP
1986,371,10,PT
1986,17,10,PPS
1986,134,10,PTB
1986,3,10,PSDB
1986,8,6,PSDB
1986,110,6,PSB
1986,2,6,PCB
1986,15,6,PMN
1986,245,6,PR
1986,6164,6,PMDB
1986,13,6,PTC
1986,22,6,PC DO B
1986,40,6,PSC
1986,1,6,PRP
1986,1104,6,PDT
1986,729,6,PP
1986,1040,6,PT
1986,39,6,PPS
1986,640,6,PTB
1986,5333,6,DEM
1986,3560,4,DEM
1986,28,4,PMN
1986,3,4,PV
1986,56,4,PT DO B
1986,29,4,PPS
1986,1,4,PRB
1986,1,4,SD
1986,1,4,PHS
1986,47,4,PSB
1986,1,4,PCB
1986,200,4,PR
1986,1,4,PSTU
1986,7388,4,PMDB
1986,10,4,PTC
1986,39,4,PC DO B
1986,204,4,PSC
1986,27,4,PRP
1986,3795,4,PDT
1986,1955,4,PP
1986,2662,4,PT
1986,3603,4,PTB
1986,372,4,PSDB
1986,2,7,PSDB
1986,96,7,PSB
1986,1,7,PCB
1986,2,7,PMN
1986,211,7,PR
1986,1,7,PV
1986,2700,7,PMDB
1986,10,7,PTC
1986,21,7,PC DO B
1986,27,7,PSC
1986,2,7,PRP
1986,530,7,PDT
1986,414,7,PP
1986,424,7,PT
1986,13,7,PPS
1986,656,7,PTB
1986,3470,7,DEM
1986,1,1,PSOL
1986,18,1,PSB
1986,3,1,PV
1986,1,1,PCB
1986,2,1,PMN
1986,31,1,PR
1986,1,1,PSL
1986,13,1,PRP
1986,2,1,PSDC
1986,1486,1,PMDB
1986,1,1,PTC
1986,18,1,PC DO B
1986,3,1,PSC
1986,1,1,PRTB
1986,8,1,PSDB
1986,2245,1,PDT
1986,212,1,PP
1986,1651,1,PT
1986,64,1,PPS
1986,1524,1,PTB
1986,38279,1,DEM
1986,66,2,PSB
1986,2678,2,DEM
1986,17,2,PMN
1986,1,2,PSL
1986,97,2,PR
1986,1550,2,PMDB
1986,1,2,PV
1986,4,2,PSC
1986,2,2,PTC
1986,9,2,PC DO B
1986,1,2,PTN
1986,2280,2,PDT
1986,361,2,PP
1986,3198,2,PT
1986,50,2,PPS
1986,1489,2,PTB
1986,9,2,PSDB
1986,27,12,PSB
1986,186,12,PDT
1986,57,12,PR
1986,1,12,PSTU
1986,494,12,PMDB
1986,4,12,PSC
1986,450,12,DEM
1986,43,12,PP
1986,253,12,PT
1986,21,12,PPS
1986,225,12,PTB
1986,1,12,PHS
1986,4,12,PSDB
1986,1,9,PCO
1986,2423,9,DEM
1986,9,9,PMN
1986,3582,9,PP
1986,40,9,PV
1986,1,9,PSDC
1986,4692,9,PMDB
1986,2,9,PRTB
1986,1,9,PSD
1986,64,9,PPS
1986,4,9,PRB
1986,4,9,PHS
1986,1,9,PSOL
1986,33,9,PSB
1986,536,9,PR
1986,5,9,PSL
1986,24,9,PT DO B
1986,51,9,PTC
1986,248,9,PC DO B
1986,13,9,PSC
1986,2,9,PRP
1986,858,9,PDT
1986,1,9,PTN
1986,810,9,PT
1986,772,9,PTB
1986,222,9,PSDB
1985,8,5,PSB
1985,1,5,PV
1985,331,5,DEM
1985,4,5,PMN
1985,1,5,PT DO B
1985,13,5,PR
1985,29619,5,PMDB
1985,2,5,PSC
1985,8,5,PTC
1985,24,5,PC DO B
1985,60,5,PTN
1985,1,5,PRP
1985,1538,5,PDT
1985,229,5,PP
1985,2263,5,PT
1985,23,5,PPS
1985,404,5,PTB
1985,10,5,PSDB
1985,1,11,PSOL
1985,8,11,PSDB
1985,6,11,PSB
1985,1,11,PCB
1985,2,11,PMN
1985,14,11,PR
1985,1,11,PV
1985,1711,11,PMDB
1985,13,11,PC DO B
1985,5,11,PSC
1985,3,11,PRP
1985,1786,11,PDT
1985,115,11,PP
1985,1087,11,PT
1985,78,11,PPS
1985,561,11,PTB
1985,4671,11,DEM
1985,15,8,PSB
1985,3193,8,DEM
1985,6,8,PMN
1985,1,8,PT DO B
1985,59,8,PR
1985,1,8,PSL
1985,2118,8,PMDB
1985,3,8,PTC
1985,24,8,PC DO B
1985,4,8,PSC
1985,1,8,PRP
1985,1690,8,PDT
1985,423,8,PP
1985,491,8,PT
1985,56,8,PPS
1985,685,8,PTB
1985,12,8,PSDB
1985,6,3,PSB
1985,118,3,DEM
1985,1,3,PMN
1985,1,3,PR
1985,2509,3,PP
1985,3698,3,PMDB
1985,1,3,PSC
1985,2,3,PTC
1985,10,3,PC DO B
1985,21,3,PTN
1985,1035,3,PDT
1985,1,3,PSD
1985,340,3,PT
1985,3,3,PPS
1985,3198,3,PTB
1985,23,3,PSDB
1985,1,10,PSOL
1985,10,10,PSB
1985,4083,10,DEM
1985,3,10,PMN
1985,1,10,PT DO B
1985,14,10,PR
1985,3,10,PSC
1985,1714,10,PMDB
1985,12,10,PC DO B
1985,1,10,PTN
1985,1,10,PRP
1985,1393,10,PDT
1985,237,10,PP
1985,522,10,PT
1985,1,10,PSD
1985,62,10,PPS
1985,503,10,PTB
1985,1,10,PROS
1985,11,10,PSDB
1985,17,6,PSDB
1985,12,6,PSB
1985,1,6,PCB
1985,2,6,PMN
1985,11,6,PR
1985,1,6,PSL
1985,162713,6,PMDB
1985,4,6,PSC
1985,12,6,PTC
1985,24,6,PC DO B
1985,107,6,PTN
1985,2,6,PRP
1985,1392,6,PDT
1985,204,6,PP
1985,972,6,PT
1985,22,6,PPS
1985,394,6,PTB
1985,569,6,DEM
1985,4,4,PSB
1985,179,4,DEM
1985,1,4,PT DO B
1985,4,4,PR
1985,6463,4,PMDB
1985,2,4,PSC
1985,8,4,PTC
1985,5,4,PC DO B
1985,13,4,PTN
1985,2,4,PRP
1985,689,4,PDT
1985,190,4,PP
1985,853,4,PT
1985,6,4,PPS
1985,447,4,PTB
1985,3,4,PSDB
1985,3,7,PTC
1985,14,7,PSDB
1985,1137,7,PTB
1985,1,7,PCB
1985,10,7,PMN
1985,3,7,PT DO B
1985,143,7,PR
1985,2,7,PSTU
1985,2,7,PV
1985,70,7,PSC
1985,5154,7,PMDB
1985,35,7,PC DO B
1985,2,7,PTN
1985,22,7,PSB
1985,1978,7,PDT
1985,666,7,PP
1985,1567,7,PT
1985,176,7,PPS
1985,1,7,PRB
1985,5917,7,DEM
1985,520,1,PTB
1985,355,1,DEM
1985,1,1,PMN
1985,1,1,PR
1985,1,1,PSTU
1985,1416,1,PMDB
1985,1,1,PTC
1985,15,1,PC DO B
1985,1,1,PSC
1985,3,1,PRP
1985,2967,1,PDT
1985,34,1,PP
1985,310,1,PT
1985,1,1,SD
1985,1,1,PRB
1985,6,2,PSB
1985,159,2,DEM
1985,1,2,PMN
